70BCSVG	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
"[MEAS SETTING]"
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
35
 , , 1470.4600, -62.972, 1470.4600, -60.522, 1470.4600, -56.278, 1470.4600, -57.590,  , ,  , 
 , , 1470.4800, -62.904, 1470.4800, -60.426, 1470.4800, -56.265, 1470.4800, -57.554,  , ,  , 
 , , 1470.5000, -62.880, 1470.5000, -60.375, 1470.5000, -56.146, 1470.5000, -57.597,  , ,  , 
 , , 1470.5200, -62.927, 1470.5200, -60.361, 1470.5200, -56.177, 1470.5200, -57.617,  , ,  , 
 , , 1470.5400, -62.960, 1470.5400, -60.375, 1470.5400, -56.163, 1470.5400, -57.584,  , ,  , 
 , , 1470.5600, -62.886, 1470.5600, -60.302, 1470.5600, -56.113, 1470.5600, -57.598,  , ,  , 
 , , 1470.5800, -63.070, 1470.5800, -60.245, 1470.5800, -56.041, 1470.5800, -57.530,  , ,  , 
 , , 1470.6000, -63.149, 1470.6000, -60.180, 1470.6000, -55.981, 1470.6000, -57.460,  , ,  , 
 , , 1470.6200, -63.156, 1470.6200, -60.117, 1470.6200, -55.827, 1470.6200, -57.432,  , ,  , 
 , , 1470.6400, -63.106, 1470.6400, -60.097, 1470.6400, -55.805, 1470.6400, -57.241,  , ,  , 
 , , 1470.6600, -63.206, 1470.6600, -60.081, 1470.6600, -55.913, 1470.6600, -57.108,  , ,  , 
 , , 1470.6800, -63.048, 1470.6800, -60.179, 1470.6800, -55.928, 1470.6800, -56.967,  , ,  , 
 , , 1470.7000, -62.681, 1470.7000, -60.235, 1470.7000, -55.895, 1470.7000, -56.725,  , ,  , 
 , , 1470.7200, -62.281, 1470.7200, -60.149, 1470.7200, -55.926, 1470.7200, -56.581,  , ,  , 
 , , 1470.7400, -61.905, 1470.7400, -60.095, 1470.7400, -55.778, 1470.7400, -56.408,  , ,  , 
 , , 1470.7600, -61.460, 1470.7600, -59.999, 1470.7600, -55.809, 1470.7600, -56.273,  , ,  , 
 , , 1470.7800, -61.171, 1470.7800, -59.944, 1470.7800, -55.733, 1470.7800, -56.049,  , ,  , 
 , , 1470.8000, -60.809, 1470.8000, -59.961, 1470.8000, -55.678, 1470.8000, -55.857,  , ,  , 
 , , 1470.8200, -60.429, 1470.8200, -60.023, 1470.8200, -55.692, 1470.8200, -55.791,  , ,  , 
 , , 1470.8400, -59.997, 1470.8400, -59.982, 1470.8400, -55.664, 1470.8400, -55.591,  , ,  , 
 , , 1470.8600, -59.502, 1470.8600, -60.022, 1470.8600, -55.736, 1470.8600, -55.487,  , ,  , 
 , , 1470.8800, -59.072, 1470.8800, -60.012, 1470.8800, -55.736, 1470.8800, -55.511,  , ,  , 
 , , 1470.9000, -58.821, 1470.9000, -60.033, 1470.9000, -55.740, 1470.9000, -55.512,  , ,  , 
 , , 1470.9200, -58.625, 1470.9200, -60.102, 1470.9200, -55.785, 1470.9200, -55.373,  , ,  , 
 , , 1470.9400, -58.459, 1470.9400, -60.185, 1470.9400, -55.916, 1470.9400, -55.447,  , ,  , 
 , , 1470.9600, -58.431, 1470.9600, -60.262, 1470.9600, -55.994, 1470.9600, -55.373,  , ,  , 
 , , 1470.9800, -58.341, 1470.9800, -60.420, 1470.9800, -56.105, 1470.9800, -55.416,  , ,  , 
 , , 1471.0000, -58.132, 1471.0000, -60.520, 1471.0000, -56.226, 1471.0000, -55.383,  , ,  , 
 , , 1471.0200, -58.000, 1471.0200, -60.569, 1471.0200, -56.257, 1471.0200, -55.346,  , ,  , 
 , , 1471.0400, -57.941, 1471.0400, -60.779, 1471.0400, -56.448, 1471.0400, -55.380,  , ,  , 
 , , 1471.0600, -57.760, 1471.0600, -60.854, 1471.0600, -56.560, 1471.0600, -55.433,  , ,  , 
 , , 1471.0800, -57.618, 1471.0800, -60.893, 1471.0800, -56.621, 1471.0800, -55.417,  , ,  , 
 , , 1471.1000, -57.482, 1471.1000, -60.877, 1471.1000, -56.582, 1471.1000, -55.474,  , ,  , 
 , , 1471.1200, -57.379, 1471.1200, -60.929, 1471.1200, -56.522, 1471.1200, -55.430,  , ,  , 
 , , 1471.1400, -57.302, 1471.1400, -60.974, 1471.1400, -56.521, 1471.1400, -55.430,  , ,  , 
 , , 1471.1600, -57.176, 1471.1600, -61.007, 1471.1600, -56.561, 1471.1600, -55.543,  , ,  , 
 , , 1471.1800, -57.081, 1471.1800, -61.029, 1471.1800, -56.660, 1471.1800, -55.480,  , ,  , 
 , , 1471.2000, -57.159, 1471.2000, -61.035, 1471.2000, -56.697, 1471.2000, -55.611,  , ,  , 
 , , 1471.2200, -57.181, 1471.2200, -61.160, 1471.2200, -56.794, 1471.2200, -55.631,  , ,  , 
 , , 1471.2400, -57.271, 1471.2400, -61.080, 1471.2400, -56.718, 1471.2400, -55.592,  , ,  , 
 , , 1471.2600, -57.207, 1471.2600, -61.155, 1471.2600, -56.749, 1471.2600, -55.518,  , ,  , 
 , , 1471.2800, -57.241, 1471.2800, -61.055, 1471.2800, -56.600, 1471.2800, -55.397,  , ,  , 
 , , 1471.3000, -57.250, 1471.3000, -61.146, 1471.3000, -56.717, 1471.3000, -55.385,  , ,  , 
 , , 1471.3200, -57.050, 1471.3200, -60.961, 1471.3200, -56.612, 1471.3200, -55.334,  , ,  , 
 , , 1471.3400, -57.089, 1471.3400, -60.865, 1471.3400, -56.548, 1471.3400, -55.319,  , ,  , 
 , , 1471.3600, -57.272, 1471.3600, -60.863, 1471.3600, -56.517, 1471.3600, -55.337,  , ,  , 
 , , 1471.3800, -57.321, 1471.3800, -60.698, 1471.3800, -56.447, 1471.3800, -55.280,  , ,  , 
 , , 1471.4000, -57.467, 1471.4000, -60.776, 1471.4000, -56.431, 1471.4000, -55.277,  , ,  , 
 , , 1471.4200, -57.711, 1471.4200, -60.673, 1471.4200, -56.357, 1471.4200, -55.117,  , ,  , 
 , , 1471.4400, -57.899, 1471.4400, -60.638, 1471.4400, -56.307, 1471.4400, -55.201,  , ,  , 
 , , 1471.4600, -57.933, 1471.4600, -60.563, 1471.4600, -56.086, 1471.4600, -55.119,  , ,  , 
 , , 1471.4800, -57.989, 1471.4800, -60.436, 1471.4800, -56.045, 1471.4800, -54.976,  , ,  , 
 , , 1471.5000, -58.071, 1471.5000, -60.303, 1471.5000, -56.056, 1471.5000, -54.975,  , ,  , 
 , , 1471.5200, -58.005, 1471.5200, -60.260, 1471.5200, -55.967, 1471.5200, -54.912,  , ,  , 
 , , 1471.5400, -58.047, 1471.5400, -60.260, 1471.5400, -55.993, 1471.5400, -54.993,  , ,  , 
 , , 1471.5600, -58.158, 1471.5600, -60.266, 1471.5600, -55.987, 1471.5600, -54.986,  , ,  , 
 , , 1471.5800, -58.343, 1471.5800, -60.207, 1471.5800, -55.925, 1471.5800, -55.115,  , ,  , 
 , , 1471.6000, -58.527, 1471.6000, -60.107, 1471.6000, -55.864, 1471.6000, -55.151,  , ,  , 
 , , 1471.6200, -58.680, 1471.6200, -60.145, 1471.6200, -55.782, 1471.6200, -55.067,  , ,  , 
 , , 1471.6400, -58.717, 1471.6400, -60.107, 1471.6400, -55.732, 1471.6400, -55.031,  , ,  , 
 , , 1471.6600, -58.667, 1471.6600, -60.023, 1471.6600, -55.736, 1471.6600, -55.067,  , ,  , 
 , , 1471.6800, -58.535, 1471.6800, -60.025, 1471.6800, -55.730, 1471.6800, -55.059,  , ,  , 
 , , 1471.7000, -58.435, 1471.7000, -59.960, 1471.7000, -55.720, 1471.7000, -55.241,  , ,  , 
 , , 1471.7200, -58.395, 1471.7200, -59.999, 1471.7200, -55.726, 1471.7200, -55.356,  , ,  , 
 , , 1471.7400, -58.591, 1471.7400, -60.071, 1471.7400, -55.851, 1471.7400, -55.433,  , ,  , 
 , , 1471.7600, -58.991, 1471.7600, -60.165, 1471.7600, -55.895, 1471.7600, -55.586,  , ,  , 
 , , 1471.7800, -59.329, 1471.7800, -60.271, 1471.7800, -55.919, 1471.7800, -55.723,  , ,  , 
 , , 1471.8000, -59.942, 1471.8000, -60.255, 1471.8000, -56.011, 1471.8000, -56.085,  , ,  , 
 , , 1471.8200, -60.323, 1471.8200, -60.363, 1471.8200, -56.024, 1471.8200, -56.362,  , ,  , 
 , , 1471.8400, -60.848, 1471.8400, -60.366, 1471.8400, -56.121, 1471.8400, -56.601,  , ,  , 
 , , 1471.8600, -61.524, 1471.8600, -60.417, 1471.8600, -56.216, 1471.8600, -56.895,  , ,  , 
 , , 1471.8800, -62.138, 1471.8800, -60.441, 1471.8800, -56.204, 1471.8800, -57.054,  , ,  , 
 , , 1471.9000, -62.608, 1471.9000, -60.605, 1471.9000, -56.294, 1471.9000, -57.153,  , ,  , 
 , , 1471.9200, -63.191, 1471.9200, -60.575, 1471.9200, -56.284, 1471.9200, -57.349,  , ,  , 
 , , 1471.9400, -63.562, 1471.9400, -60.557, 1471.9400, -56.318, 1471.9400, -57.410,  , ,  , 
 , , 1471.9600, -63.839, 1471.9600, -60.630, 1471.9600, -56.506, 1471.9600, -57.597,  , ,  , 
 , , 1471.9800, -64.289, 1471.9800, -60.669, 1471.9800, -56.469, 1471.9800, -57.619,  , ,  , 
 , , 1472.0000, -64.268, 1472.0000, -60.765, 1472.0000, -56.571, 1472.0000, -57.597,  , ,  , 
 , , 1472.0200, -64.598, 1472.0200, -60.852, 1472.0200, -56.655, 1472.0200, -57.649,  , ,  , 
 , , 1472.0400, -64.633, 1472.0400, -60.833, 1472.0400, -56.634, 1472.0400, -57.765,  , ,  , 
 , , 1472.0600, -64.710, 1472.0600, -60.820, 1472.0600, -56.718, 1472.0600, -57.730,  , ,  , 
 , , 1472.0800, -64.638, 1472.0800, -60.851, 1472.0800, -56.634, 1472.0800, -57.752,  , ,  , 
 , , 1472.1000, -64.373, 1472.1000, -60.762, 1472.1000, -56.673, 1472.1000, -57.732,  , ,  , 
 , , 1472.1200, -64.191, 1472.1200, -60.735, 1472.1200, -56.569, 1472.1200, -57.699,  , ,  , 
 , , 1472.1400, -63.659, 1472.1400, -60.683, 1472.1400, -56.577, 1472.1400, -57.691,  , ,  , 
 , , 1472.1600, -63.415, 1472.1600, -60.715, 1472.1600, -56.616, 1472.1600, -57.661,  , ,  , 
 , , 1472.1800, -62.986, 1472.1800, -60.732, 1472.1800, -56.630, 1472.1800, -57.617,  , ,  , 
 , , 1472.2000, -62.843, 1472.2000, -60.789, 1472.2000, -56.625, 1472.2000, -57.615,  , ,  , 
 , , 1472.2200, -62.778, 1472.2200, -60.656, 1472.2200, -56.558, 1472.2200, -57.618,  , ,  , 
 , , 1472.2400, -62.756, 1472.2400, -60.623, 1472.2400, -56.479, 1472.2400, -57.557,  , ,  , 
 , , 1472.2600, -62.874, 1472.2600, -60.535, 1472.2600, -56.425, 1472.2600, -57.585,  , ,  , 
 , , 1472.2800, -62.934, 1472.2800, -60.545, 1472.2800, -56.423, 1472.2800, -57.625,  , ,  , 
 , , 1472.3000, -63.101, 1472.3000, -60.591, 1472.3000, -56.432, 1472.3000, -57.684,  , ,  , 
 , , 1472.3200, -63.394, 1472.3200, -60.593, 1472.3200, -56.462, 1472.3200, -57.818,  , ,  , 
 , , 1472.3400, -63.397, 1472.3400, -60.574, 1472.3400, -56.413, 1472.3400, -57.827,  , ,  , 
 , , 1472.3600, -63.510, 1472.3600, -60.466, 1472.3600, -56.397, 1472.3600, -57.741,  , ,  , 
 , , 1472.3800, -63.350, 1472.3800, -60.422, 1472.3800, -56.241, 1472.3800, -57.527,  , ,  , 
 , , 1472.4000, -63.103, 1472.4000, -60.212, 1472.4000, -56.106, 1472.4000, -57.332,  , ,  , 
 , , 1472.4200, -62.924, 1472.4200, -60.198, 1472.4200, -55.991, 1472.4200, -57.127,  , ,  , 
 , , 1472.4400, -62.826, 1472.4400, -60.193, 1472.4400, -55.982, 1472.4400, -56.944,  , ,  , 
 , , 1472.4600, -62.753, 1472.4600, -60.083, 1472.4600, -55.886, 1472.4600, -56.729,  , ,  , 
 , , 1472.4800, -62.425, 1472.4800, -60.040, 1472.4800, -55.856, 1472.4800, -56.521,  , ,  , 
 , , 1472.5000, -61.892, 1472.5000, -60.063, 1472.5000, -55.908, 1472.5000, -56.331,  , ,  , 
 , , 1472.5200, -61.456, 1472.5200, -60.100, 1472.5200, -55.937, 1472.5200, -56.224,  , ,  , 
 , , 1472.5400, -61.006, 1472.5400, -60.253, 1472.5400, -55.830, 1472.5400, -56.124,  , ,  , 
 , , 1472.5600, -60.801, 1472.5600, -60.171, 1472.5600, -55.932, 1472.5600, -56.099,  , ,  , 
 , , 1472.5800, -60.526, 1472.5800, -60.198, 1472.5800, -55.921, 1472.5800, -56.085,  , ,  , 
 , , 1472.6000, -60.193, 1472.6000, -60.272, 1472.6000, -55.959, 1472.6000, -55.898,  , ,  , 
 , , 1472.6200, -59.780, 1472.6200, -60.243, 1472.6200, -55.920, 1472.6200, -55.791,  , ,  , 
 , , 1472.6400, -59.343, 1472.6400, -60.234, 1472.6400, -55.997, 1472.6400, -55.672,  , ,  , 
 , , 1472.6600, -59.085, 1472.6600, -60.235, 1472.6600, -55.995, 1472.6600, -55.641,  , ,  , 
 , , 1472.6800, -58.732, 1472.6800, -60.258, 1472.6800, -55.996, 1472.6800, -55.678,  , ,  , 
 , , 1472.7000, -58.624, 1472.7000, -60.299, 1472.7000, -56.093, 1472.7000, -55.559,  , ,  , 
 , , 1472.7200, -58.328, 1472.7200, -60.295, 1472.7200, -56.037, 1472.7200, -55.528,  , ,  , 
 , , 1472.7400, -58.134, 1472.7400, -60.447, 1472.7400, -56.081, 1472.7400, -55.403,  , ,  , 
 , , 1472.7600, -57.976, 1472.7600, -60.446, 1472.7600, -56.088, 1472.7600, -55.204,  , ,  , 
 , , 1472.7800, -57.780, 1472.7800, -60.533, 1472.7800, -56.134, 1472.7800, -55.195,  , ,  , 
 , , 1472.8000, -57.811, 1472.8000, -60.700, 1472.8000, -56.319, 1472.8000, -55.310,  , ,  , 
 , , 1472.8200, -57.631, 1472.8200, -60.763, 1472.8200, -56.473, 1472.8200, -55.431,  , ,  , 
 , , 1472.8400, -57.653, 1472.8400, -60.921, 1472.8400, -56.560, 1472.8400, -55.537,  , ,  , 
 , , 1472.8600, -57.497, 1472.8600, -60.919, 1472.8600, -56.675, 1472.8600, -55.422,  , ,  , 
 , , 1472.8800, -57.512, 1472.8800, -61.040, 1472.8800, -56.624, 1472.8800, -55.553,  , ,  , 
 , , 1472.9000, -57.367, 1472.9000, -61.008, 1472.9000, -56.673, 1472.9000, -55.465,  , ,  , 
 , , 1472.9200, -57.375, 1472.9200, -61.086, 1472.9200, -56.688, 1472.9200, -55.421,  , ,  , 
 , , 1472.9400, -57.469, 1472.9400, -61.089, 1472.9400, -56.738, 1472.9400, -55.571,  , ,  , 
 , , 1472.9600, -57.364, 1472.9600, -61.192, 1472.9600, -56.766, 1472.9600, -55.623,  , ,  , 
 , , 1472.9800, -57.438, 1472.9800, -61.201, 1472.9800, -56.712, 1472.9800, -55.539,  , ,  , 
 , , 1473.0000, -57.231, 1473.0000, -61.077, 1473.0000, -56.673, 1473.0000, -55.548,  , ,  , 
 , , 1473.0200, -57.247, 1473.0200, -61.033, 1473.0200, -56.591, 1473.0200, -55.452,  , ,  , 
 , , 1473.0400, -57.158, 1473.0400, -60.941, 1473.0400, -56.549, 1473.0400, -55.421,  , ,  , 
 , , 1473.0600, -57.304, 1473.0600, -60.968, 1473.0600, -56.519, 1473.0600, -55.338,  , ,  , 
 , , 1473.0800, -57.277, 1473.0800, -60.984, 1473.0800, -56.542, 1473.0800, -55.342,  , ,  , 
 , , 1473.1000, -57.427, 1473.1000, -60.896, 1473.1000, -56.466, 1473.1000, -55.353,  , ,  , 
 , , 1473.1200, -57.471, 1473.1200, -60.870, 1473.1200, -56.480, 1473.1200, -55.268,  , ,  , 
 , , 1473.1400, -57.579, 1473.1400, -60.778, 1473.1400, -56.389, 1473.1400, -55.205,  , ,  , 
 , , 1473.1600, -57.753, 1473.1600, -60.773, 1473.1600, -56.310, 1473.1600, -55.132,  , ,  , 
 , , 1473.1800, -57.970, 1473.1800, -60.776, 1473.1800, -56.250, 1473.1800, -55.137,  , ,  , 
 , , 1473.2000, -58.225, 1473.2000, -60.632, 1473.2000, -56.229, 1473.2000, -55.217,  , ,  , 
 , , 1473.2200, -58.328, 1473.2200, -60.632, 1473.2200, -56.182, 1473.2200, -55.150,  , ,  , 
 , , 1473.2400, -58.446, 1473.2400, -60.538, 1473.2400, -56.092, 1473.2400, -55.100,  , ,  , 
 , , 1473.2600, -58.349, 1473.2600, -60.385, 1473.2600, -56.068, 1473.2600, -55.094,  , ,  , 
 , , 1473.2800, -58.373, 1473.2800, -60.349, 1473.2800, -55.974, 1473.2800, -55.061,  , ,  , 
 , , 1473.3000, -58.447, 1473.3000, -60.200, 1473.3000, -55.874, 1473.3000, -55.007,  , ,  , 
 , , 1473.3200, -58.553, 1473.3200, -60.188, 1473.3200, -55.922, 1473.3200, -55.064,  , ,  , 
 , , 1473.3400, -58.728, 1473.3400, -60.207, 1473.3400, -55.870, 1473.3400, -55.074,  , ,  , 
 , , 1473.3600, -58.824, 1473.3600, -60.149, 1473.3600, -55.766, 1473.3600, -55.152,  , ,  , 
 , , 1473.3800, -59.035, 1473.3800, -60.083, 1473.3800, -55.765, 1473.3800, -55.033,  , ,  , 
 , , 1473.4000, -58.953, 1473.4000, -60.055, 1473.4000, -55.637, 1473.4000, -55.081,  , ,  , 
 , , 1473.4200, -58.864, 1473.4200, -60.080, 1473.4200, -55.713, 1473.4200, -55.254,  , ,  , 
 , , 1473.4400, -58.899, 1473.4400, -60.085, 1473.4400, -55.749, 1473.4400, -55.356,  , ,  , 
 , , 1473.4600, -58.862, 1473.4600, -60.147, 1473.4600, -55.829, 1473.4600, -55.511,  , ,  , 
 , , 1473.4800, -59.140, 1473.4800, -60.171, 1473.4800, -55.909, 1473.4800, -55.575,  , ,  , 
 , , 1473.5000, -59.395, 1473.5000, -60.199, 1473.5000, -55.967, 1473.5000, -55.678,  , ,  , 
 , , 1473.5200, -59.650, 1473.5200, -60.149, 1473.5200, -55.915, 1473.5200, -55.773,  , ,  , 
 , , 1473.5400, -60.120, 1473.5400, -60.160, 1473.5400, -55.855, 1473.5400, -55.983,  , ,  , 
 , , 1473.5600, -60.491, 1473.5600, -60.213, 1473.5600, -55.821, 1473.5600, -56.128,  , ,  , 
 , , 1473.5800, -60.947, 1473.5800, -60.209, 1473.5800, -55.896, 1473.5800, -56.506,  , ,  , 
 , , 1473.6000, -61.459, 1473.6000, -60.262, 1473.6000, -55.958, 1473.6000, -56.752,  , ,  , 
 , , 1473.6200, -62.196, 1473.6200, -60.373, 1473.6200, -55.975, 1473.6200, -57.015,  , ,  , 
 , , 1473.6400, -62.923, 1473.6400, -60.339, 1473.6400, -56.064, 1473.6400, -57.190,  , ,  , 
 , , 1473.6600, -63.369, 1473.6600, -60.383, 1473.6600, -56.106, 1473.6600, -57.388,  , ,  , 
 , , 1473.6800, -63.932, 1473.6800, -60.427, 1473.6800, -56.149, 1473.6800, -57.484,  , ,  , 
 , , 1473.7000, -64.223, 1473.7000, -60.575, 1473.7000, -56.241, 1473.7000, -57.660,  , ,  , 
 , , 1473.7200, -64.533, 1473.7200, -60.785, 1473.7200, -56.445, 1473.7200, -57.847,  , ,  , 
 , , 1473.7400, -64.563, 1473.7400, -60.806, 1473.7400, -56.693, 1473.7400, -58.012,  , ,  , 
 , , 1473.7600, -64.876, 1473.7600, -60.835, 1473.7600, -56.734, 1473.7600, -58.107,  , ,  , 
 , , 1473.7800, -65.114, 1473.7800, -60.885, 1473.7800, -56.680, 1473.7800, -58.051,  , ,  , 
 , , 1473.8000, -65.222, 1473.8000, -60.852, 1473.8000, -56.599, 1473.8000, -58.027,  , ,  , 
 , , 1473.8200, -65.300, 1473.8200, -60.876, 1473.8200, -56.574, 1473.8200, -57.837,  , ,  , 
 , , 1473.8400, -65.143, 1473.8400, -60.831, 1473.8400, -56.504, 1473.8400, -57.744,  , ,  , 
 , , 1473.8600, -64.764, 1473.8600, -60.871, 1473.8600, -56.581, 1473.8600, -57.737,  , ,  , 
 , , 1473.8800, -64.217, 1473.8800, -60.884, 1473.8800, -56.713, 1473.8800, -57.809,  , ,  , 
 , , 1473.9000, -63.860, 1473.9000, -60.840, 1473.9000, -56.736, 1473.9000, -57.823,  , ,  , 
 , , 1473.9200, -63.661, 1473.9200, -60.943, 1473.9200, -56.682, 1473.9200, -57.840,  , ,  , 
 , , 1473.9400, -63.522, 1473.9400, -60.868, 1473.9400, -56.660, 1473.9400, -57.801,  , ,  , 
 , , 1473.9600, -63.412, 1473.9600, -60.880, 1473.9600, -56.673, 1473.9600, -57.899,  , ,  , 
 , , 1473.9800, -63.343, 1473.9800, -60.865, 1473.9800, -56.627, 1473.9800, -58.036,  , ,  , 
 , , 1474.0000, -63.364, 1474.0000, -60.826, 1474.0000, -56.645, 1474.0000, -58.089,  , ,  , 
 , , 1474.0200, -63.307, 1474.0200, -60.778, 1474.0200, -56.530, 1474.0200, -58.116,  , ,  , 
 , , 1474.0400, -63.249, 1474.0400, -60.692, 1474.0400, -56.447, 1474.0400, -57.975,  , ,  , 
 , , 1474.0600, -63.237, 1474.0600, -60.692, 1474.0600, -56.288, 1474.0600, -57.854,  , ,  , 
 , , 1474.0800, -63.229, 1474.0800, -60.465, 1474.0800, -56.281, 1474.0800, -57.810,  , ,  , 
 , , 1474.1000, -63.500, 1474.1000, -60.483, 1474.1000, -56.188, 1474.1000, -57.749,  , ,  , 
 , , 1474.1200, -63.597, 1474.1200, -60.357, 1474.1200, -56.182, 1474.1200, -57.778,  , ,  , 
 , , 1474.1400, -63.599, 1474.1400, -60.417, 1474.1400, -56.139, 1474.1400, -57.635,  , ,  , 
 , , 1474.1600, -63.534, 1474.1600, -60.343, 1474.1600, -56.071, 1474.1600, -57.378,  , ,  , 
 , , 1474.1800, -63.437, 1474.1800, -60.362, 1474.1800, -56.013, 1474.1800, -57.002,  , ,  , 
 , , 1474.2000, -63.007, 1474.2000, -60.333, 1474.2000, -56.024, 1474.2000, -56.727,  , ,  , 
 , , 1474.2200, -62.500, 1474.2200, -60.151, 1474.2200, -55.893, 1474.2200, -56.572,  , ,  , 
 , , 1474.2400, -62.131, 1474.2400, -60.234, 1474.2400, -55.893, 1474.2400, -56.499,  , ,  , 
 , , 1474.2600, -61.726, 1474.2600, -60.140, 1474.2600, -55.899, 1474.2600, -56.422,  , ,  , 
 , , 1474.2800, -61.461, 1474.2800, -60.138, 1474.2800, -55.813, 1474.2800, -56.130,  , ,  , 
 , , 1474.3000, -60.997, 1474.3000, -60.078, 1474.3000, -55.807, 1474.3000, -55.905,  , ,  , 
 , , 1474.3200, -60.539, 1474.3200, -60.087, 1474.3200, -55.762, 1474.3200, -55.718,  , ,  , 
 , , 1474.3400, -60.019, 1474.3400, -60.097, 1474.3400, -55.752, 1474.3400, -55.561,  , ,  , 
 , , 1474.3600, -59.477, 1474.3600, -60.117, 1474.3600, -55.800, 1474.3600, -55.650,  , ,  , 
 , , 1474.3800, -59.129, 1474.3800, -60.147, 1474.3800, -55.919, 1474.3800, -55.621,  , ,  , 
 , , 1474.4000, -58.811, 1474.4000, -60.277, 1474.4000, -55.881, 1474.4000, -55.650,  , ,  , 
 , , 1474.4200, -58.735, 1474.4200, -60.349, 1474.4200, -55.981, 1474.4200, -55.575,  , ,  , 
 , , 1474.4400, -58.620, 1474.4400, -60.304, 1474.4400, -55.975, 1474.4400, -55.472,  , ,  , 
 , , 1474.4600, -58.535, 1474.4600, -60.505, 1474.4600, -55.971, 1474.4600, -55.397,  , ,  , 
 , , 1474.4800, -58.227, 1474.4800, -60.499, 1474.4800, -56.010, 1474.4800, -55.368,  , ,  , 
 , , 1474.5000, -58.054, 1474.5000, -60.535, 1474.5000, -56.121, 1474.5000, -55.278,  , ,  , 
 , , 1474.5200, -57.897, 1474.5200, -60.655, 1474.5200, -56.281, 1474.5200, -55.319,  , ,  , 
 , , 1474.5400, -57.746, 1474.5400, -60.715, 1474.5400, -56.426, 1474.5400, -55.340,  , ,  , 
 , , 1474.5600, -57.648, 1474.5600, -60.867, 1474.5600, -56.523, 1474.5600, -55.380,  , ,  , 
 , , 1474.5800, -57.640, 1474.5800, -61.032, 1474.5800, -56.472, 1474.5800, -55.413,  , ,  , 
 , , 1474.6000, -57.570, 1474.6000, -61.085, 1474.6000, -56.594, 1474.6000, -55.374,  , ,  , 
 , , 1474.6200, -57.465, 1474.6200, -61.093, 1474.6200, -56.611, 1474.6200, -55.511,  , ,  , 
 , , 1474.6400, -57.450, 1474.6400, -61.211, 1474.6400, -56.778, 1474.6400, -55.545,  , ,  , 
 , , 1474.6600, -57.476, 1474.6600, -61.253, 1474.6600, -56.769, 1474.6600, -55.601,  , ,  , 
 , , 1474.6800, -57.430, 1474.6800, -61.304, 1474.6800, -56.779, 1474.6800, -55.635,  , ,  , 
 , , 1474.7000, -57.355, 1474.7000, -61.361, 1474.7000, -56.808, 1474.7000, -55.727,  , ,  , 
 , , 1474.7200, -57.344, 1474.7200, -61.309, 1474.7200, -56.826, 1474.7200, -55.664,  , ,  , 
 , , 1474.7400, -57.430, 1474.7400, -61.335, 1474.7400, -56.811, 1474.7400, -55.616,  , ,  , 
 , , 1474.7600, -57.387, 1474.7600, -61.257, 1474.7600, -56.782, 1474.7600, -55.581,  , ,  , 
 , , 1474.7800, -57.387, 1474.7800, -61.307, 1474.7800, -56.812, 1474.7800, -55.608,  , ,  , 
 , , 1474.8000, -57.421, 1474.8000, -61.323, 1474.8000, -56.894, 1474.8000, -55.577,  , ,  , 
 , , 1474.8200, -57.488, 1474.8200, -61.333, 1474.8200, -56.822, 1474.8200, -55.648,  , ,  , 
 , , 1474.8400, -57.481, 1474.8400, -61.295, 1474.8400, -56.807, 1474.8400, -55.628,  , ,  , 
 , , 1474.8600, -57.591, 1474.8600, -61.165, 1474.8600, -56.709, 1474.8600, -55.524,  , ,  , 
 , , 1474.8800, -57.721, 1474.8800, -61.056, 1474.8800, -56.721, 1474.8800, -55.487,  , ,  , 
 , , 1474.9000, -57.840, 1474.9000, -61.027, 1474.9000, -56.574, 1474.9000, -55.386,  , ,  , 
 , , 1474.9200, -58.057, 1474.9200, -60.933, 1474.9200, -56.542, 1474.9200, -55.481,  , ,  , 
 , , 1474.9400, -58.262, 1474.9400, -60.933, 1474.9400, -56.516, 1474.9400, -55.424,  , ,  , 
 , , 1474.9600, -58.344, 1474.9600, -60.973, 1474.9600, -56.549, 1474.9600, -55.406,  , ,  , 
 , , 1474.9800, -58.496, 1474.9800, -60.852, 1474.9800, -56.398, 1474.9800, -55.318,  , ,  , 
 , , 1475.0000, -58.408, 1475.0000, -60.773, 1475.0000, -56.384, 1475.0000, -55.174,  , ,  , 
 , , 1475.0200, -58.511, 1475.0200, -60.669, 1475.0200, -56.288, 1475.0200, -55.252,  , ,  , 
 , , 1475.0400, -58.523, 1475.0400, -60.638, 1475.0400, -56.244, 1475.0400, -55.249,  , ,  , 
 , , 1475.0600, -58.605, 1475.0600, -60.540, 1475.0600, -56.131, 1475.0600, -55.322,  , ,  , 
 , , 1475.0800, -58.920, 1475.0800, -60.565, 1475.0800, -56.187, 1475.0800, -55.338,  , ,  , 
 , , 1475.1000, -59.062, 1475.1000, -60.488, 1475.1000, -56.040, 1475.1000, -55.344,  , ,  , 
 , , 1475.1200, -59.114, 1475.1200, -60.526, 1475.1200, -55.960, 1475.1200, -55.200,  , ,  , 
 , , 1475.1400, -59.097, 1475.1400, -60.446, 1475.1400, -55.944, 1475.1400, -55.322,  , ,  , 
